PT-AU;Nº ciclo;Part Number;Nº Serie;Geometría;Material;Nº capas;Sección;Punto;Zona;FV;Espesor nominal;Espesor curado;OF
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P01;Faldilla;NO;7,488;7,24;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P02;Faldilla;NO;7,488;7,39;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P03;Faldilla;NO;7,488;7,41;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P04;Radio;NO;7,488;7,71;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P05;Alma;NO;7,488;7,44;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P06;Alma;NO;7,488;7,4;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P07;Alma;NO;7,488;7,38;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P01;Faldilla;NO;7,488;7,44;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P02;Faldilla;NO;7,488;7,49;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P03;Faldilla;NO;7,488;7,34;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P04;Radio;NO;7,488;7,6;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P05;Alma;NO;7,488;7,34;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P06;Alma;NO;7,488;7,38;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P07;Alma;NO;7,488;7,21;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P01;Faldilla;NO;7,488;7,33;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P02;Faldilla;NO;7,488;7,38;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P03;Faldilla;NO;7,488;7,38;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P04;Radio;NO;7,488;7,31;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P05;Alma;NO;7,488;7,4;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P06;Alma;NO;7,488;7,36;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P07;Alma;NO;7,488;7,26;1002261896
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P01;Faldilla;NO;7,488;7,47;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P02;Faldilla;NO;7,488;7,47;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P03;Faldilla;NO;7,488;7,43;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P04;Radio;NO;7,488;7,49;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P05;Alma;NO;7,488;7,42;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P06;Alma;NO;7,488;7,44;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P07;Alma;NO;7,488;7,4;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P01;Faldilla;NO;7,488;7,46;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P02;Faldilla;NO;7,488;7,43;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P03;Faldilla;NO;7,488;7,42;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P04;Radio;NO;7,488;7,7;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P05;Alma;NO;7,488;7,26;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P06;Alma;NO;7,488;7,42;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P07;Alma;NO;7,488;7,35;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P01;Faldilla;NO;7,488;7,36;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P02;Faldilla;NO;7,488;7,41;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P03;Faldilla;NO;7,488;7,39;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P04;Radio;NO;7,488;7,64;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P05;Alma;NO;7,488;7,33;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P06;Alma;NO;7,488;7,42;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P07;Alma;NO;7,488;7,31;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P01;Faldilla;NO;7,488;7,31;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P02;Faldilla;NO;7,488;7,41;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P03;Faldilla;NO;7,488;7,39;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P04;Radio;NO;7,488;7,44;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P05;Alma;NO;7,488;7,33;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P06;Alma;NO;7,488;7,33;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P07;Alma;NO;7,488;7,12;1002261936
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P01;Faldilla;NO;7,488;7,45;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P02;Faldilla;NO;7,488;7,45;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P03;Faldilla;NO;7,488;7,43;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P04;Radio;NO;7,488;7,34;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P05;Alma;NO;7,488;7,4;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P06;Alma;NO;7,488;7,46;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;1X;P07;Alma;NO;7,488;7,33;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P01;Faldilla;NO;7,488;7,52;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P02;Faldilla;NO;7,488;7,44;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P03;Faldilla;NO;7,488;7,45;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P04;Radio;NO;7,488;7,39;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P05;Alma;NO;7,488;7,49;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P06;Alma;NO;7,488;7,4;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;2X;P07;Alma;NO;7,488;7,38;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P01;Faldilla;NO;7,488;7,43;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P02;Faldilla;NO;7,488;7,49;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P03;Faldilla;NO;7,488;7,43;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P04;Radio;NO;7,488;7,48;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P05;Alma;NO;7,488;7,46;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P06;Alma;NO;7,488;7,48;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;3X;P07;Alma;NO;7,488;7,36;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P01;Faldilla;NO;7,488;7,35;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P02;Faldilla;NO;7,488;7,44;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P03;Faldilla;NO;7,488;7,4;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P04;Radio;NO;7,488;7,47;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P05;Alma;NO;7,488;7,36;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P06;Alma;NO;7,488;7,34;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;52,0;4X;P07;Alma;NO;7,488;7,356;1002261934
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;1X;P01;Faldilla;NO;3,456;3,39;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;1X;P02;Faldilla;NO;3,456;3,41;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;1X;P03;Faldilla;NO;3,456;3,42;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;1X;P04;Radio;NO;3,456;3,45;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;1X;P05;Alma;NO;3,456;3,49;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;1X;P06;Alma;NO;3,456;3,48;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;1X;P07;Alma;NO;3,456;3,33;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;2X;P01;Faldilla;NO;3,456;3,44;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;2X;P02;Faldilla;NO;3,456;3,43;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;2X;P03;Faldilla;NO;3,456;3,4;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;2X;P04;Radio;NO;3,456;3,51;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;2X;P05;Alma;NO;3,456;3,4;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;2X;P06;Alma;NO;3,456;3,41;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;2X;P07;Alma;NO;3,456;3,28;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;3X;P01;Faldilla;NO;3,456;3,38;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;3X;P02;Faldilla;NO;3,456;3,48;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;3X;P03;Faldilla;NO;3,456;3,39;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;3X;P04;Radio;NO;3,456;3,49;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;3X;P05;Alma;NO;3,456;3,39;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;3X;P06;Alma;NO;3,456;3,41;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;3X;P07;Alma;NO;3,456;3,35;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;4X;P01;Faldilla;NO;3,456;3,43;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;4X;P02;Faldilla;NO;3,456;3,41;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;4X;P03;Faldilla;NO;3,456;3,45;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;4X;P04;Radio;NO;3,456;3,49;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;4X;P05;Alma;NO;3,456;3,38;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;4X;P06;Alma;NO;3,456;3,39;1002261874
PT-AU57;AU01-3442;;;R13 hembra;UD Tape;24,0;4X;P07;Alma;NO;3,456;3,31;1002261874
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P01;Faldilla;NO;1,152;1,15;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P02;Faldilla;NO;1,152;1,16;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P03;Radio;NO;1,152;1,2;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P04;Alma;NO;1,152;1,15;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P05;Alma;NO;1,152;1,12;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P06;Alma;NO;1,152;1,11;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P01;Faldilla;NO;1,152;1,12;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P02;Faldilla;NO;1,152;1,15;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P03;Radio;NO;1,152;1,21;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P04;Alma;NO;1,152;1,13;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P05;Alma;NO;1,152;1,17;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P06;Alma;NO;1,152;1,13;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P01;Faldilla;NO;1,152;1,16;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P02;Faldilla;NO;1,152;1,18;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P03;Radio;NO;1,152;1,19;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P04;Alma;NO;1,152;1,16;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P05;Alma;NO;1,152;1,16;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P06;Alma;NO;1,152;1,19;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P01;Faldilla;NO;1,152;1,16;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P02;Faldilla;NO;1,152;1,14;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P03;Radio;NO;1,152;1,21;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P04;Alma;NO;1,152;1,15;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P05;Alma;NO;1,152;1,14;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P06;Alma;NO;1,152;1,12;1002301913
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;1X;P01;Faldilla;NO;3,456;3,34;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;1X;P02;Faldilla;NO;3,456;3,41;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;1X;P03;Radio;NO;3,456;3,44;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;1X;P04;Alma;NO;3,456;3,41;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;1X;P05;Alma;NO;3,456;3,46;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;1X;P06;Alma;NO;3,456;3,38;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;2X;P01;Faldilla;NO;3,456;3,46;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;2X;P02;Faldilla;NO;3,456;3,42;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;2X;P03;Radio;NO;3,456;3,57;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;2X;P04;Alma;NO;3,456;3,46;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;2X;P05;Alma;NO;3,456;3,47;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;2X;P06;Alma;NO;3,456;3,38;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;3X;P01;Faldilla;NO;3,456;3,42;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;3X;P02;Faldilla;NO;3,456;3,43;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;3X;P03;Radio;NO;3,456;3,53;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;3X;P04;Alma;NO;3,456;3,47;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;3X;P05;Alma;NO;3,456;3,41;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;3X;P06;Alma;NO;3,456;3,42;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;4X;P01;Faldilla;NO;3,456;3,45;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;4X;P02;Faldilla;NO;3,456;3,45;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;4X;P03;Radio;NO;3,456;3,48;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;4X;P04;Alma;NO;3,456;3,42;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;4X;P05;Alma;NO;3,456;3,47;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;24,0;4X;P06;Alma;NO;3,456;3,44;1002301924
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P01;Faldilla;NO;1,152;1,06;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P02;Faldilla;NO;1,152;1,13;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P03;Radio;NO;1,152;1,15;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P04;Alma;NO;1,152;1,12;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P05;Alma;NO;1,152;1,18;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P06;Alma;NO;1,152;1,16;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P01;Faldilla;NO;1,152;1,05;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P02;Faldilla;NO;1,152;1,12;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P03;Radio;NO;1,152;1,15;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P04;Alma;NO;1,152;1,14;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P05;Alma;NO;1,152;1,19;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P06;Alma;NO;1,152;1,15;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P01;Faldilla;NO;1,152;1,07;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P02;Faldilla;NO;1,152;1,15;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P03;Radio;NO;1,152;1,17;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P04;Alma;NO;1,152;1,14;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P05;Alma;NO;1,152;1,19;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P06;Alma;NO;1,152;1,17;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P01;Faldilla;NO;1,152;1,11;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P02;Faldilla;NO;1,152;1,16;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P03;Radio;NO;1,152;1,17;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P04;Alma;NO;1,152;1,1;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P05;Alma;NO;1,152;1,13;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P06;Alma;NO;1,152;1,19;1002301887
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P01;Faldilla;NO;1,152;1,15;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P02;Faldilla;NO;1,152;1,17;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P03;Radio;NO;1,152;1,18;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P04;Alma;NO;1,152;1,13;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P05;Alma;NO;1,152;1,14;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;1X;P06;Alma;NO;1,152;1,14;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P01;Faldilla;NO;1,152;1,11;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P02;Faldilla;NO;1,152;1,12;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P03;Radio;NO;1,152;1,2;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P04;Alma;NO;1,152;1,16;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P05;Alma;NO;1,152;1,17;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;2X;P06;Alma;NO;1,152;1,16;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P01;Faldilla;NO;1,152;1,16;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P02;Faldilla;NO;1,152;1,14;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P03;Radio;NO;1,152;1,17;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P04;Alma;NO;1,152;1,12;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P05;Alma;NO;1,152;1,17;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;3X;P06;Alma;NO;1,152;1,15;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P01;Faldilla;NO;1,152;1,17;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P02;Faldilla;NO;1,152;1,13;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P03;Radio;NO;1,152;1,15;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P04;Alma;NO;1,152;1,16;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P05;Alma;NO;1,152;1,17;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;8,0;4X;P06;Alma;NO;1,152;1,11;1002298697
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P01;Faldilla;NO;2,304;2,26;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P02;Faldilla;NO;2,304;2,28;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P03;Radio;NO;2,304;2,33;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P04;Alma;NO;2,304;2,27;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P05;Alma;NO;2,304;2,24;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P06;Alma;NO;2,304;2,29;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P01;Faldilla;NO;2,304;2,26;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P02;Faldilla;NO;2,304;2,24;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P03;Radio;NO;2,304;2,31;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P04;Alma;NO;2,304;2,25;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P05;Alma;NO;2,304;2,27;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P06;Alma;NO;2,304;2,27;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;3X;P01;Faldilla;NO;2,304;2,26;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;3X;P02;Faldilla;NO;2,304;2,27;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;3X;P03;Radio;NO;2,304;2,38;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;3X;P04;Alma;NO;2,304;2,29;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;3X;P05;Alma;NO;2,304;2,27;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;3X;P06;Alma;NO;2,304;2,31;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;4X;P01;Faldilla;NO;2,304;2,24;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;4X;P02;Faldilla;NO;2,304;2,28;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;4X;P03;Radio;NO;2,304;2,32;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;4X;P04;Alma;NO;2,304;2,29;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;4X;P05;Alma;NO;2,304;2,27;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;4X;P06;Alma;NO;2,304;2,23;1002301880
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P01;Faldilla;NO;2,304;2,26;1002301875
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P02;Faldilla;NO;2,304;2,22;1002301875
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P03;Radio;NO;2,304;2,18;1002301875
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P04;Alma;NO;2,304;2,28;1002301875
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P05;Alma;NO;2,304;2,25;1002301875
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;1X;P06;Alma;NO;2,304;2,29;1002301875
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P01;Faldilla;NO;2,304;2,27;1002301875
PT-AU89;AU1-3463;;;R15 hembra;UD Tape;16,0;2X;P02;Faldilla;NO;2,304;2,32;1002301875
